URL da empresa,Qualidade_Padronizada,Problemas_URL,Dominio,Caminho_URL,Extensao_URL,Tipo_URL,Consistencia_Empresa_URL,URL_Padronizada,Dominio_Padronizado
https://www.eirevo.ie/,OK,['Domínio possivelmente inválido'],eirevo.ie,/,ie/,Website Corporativo,Inconsistente,https://eirevo.ie,eirevo.ie
http://www.marketizon.com/,OK,['Domínio possivelmente inválido'],marketizon.com,/,com/,Website Corporativo,Inconsistente,https://marketizon.com,marketizon.com
http://www.infoera.lt,OK,['Domínio possivelmente inválido'],infoera.lt,,lt,Website Corporativo,Consistente,https://infoera.lt,infoera.lt
http://www.infoera.lt,OK,['Domínio possivelmente inválido'],infoera.lt,,lt,Website Corporativo,Inconsistente,https://infoera.lt,infoera.lt
http://www.compart.com,OK,['OK'],compart.com,,com,Website Corporativo,Consistente,https://compart.com,compart.com
https://www.vantaio.com,OK,['OK'],vantaio.com,,com,Website Corporativo,Consistente,https://vantaio.com,vantaio.com
https://www.vantaio.com,OK,['OK'],vantaio.com,,com,Website Corporativo,Consistente,https://vantaio.com,vantaio.com
http://www.parku.com,OK,['OK'],parku.com,,com,Website Corporativo,Consistente,https://parku.com,parku.com
http://www.parku.com,OK,['OK'],parku.com,,com,Website Corporativo,Consistente,https://parku.com,parku.com
http://www.parku.com,OK,['OK'],parku.com,,com,Website Corporativo,Consistente,https://parku.com,parku.com
http://www.dubidoc.de,OK,['OK'],dubidoc.de,,de,Website Corporativo,Consistente,https://dubidoc.de,dubidoc.de
http://www.dubidoc.de,OK,['OK'],dubidoc.de,,de,Website Corporativo,Consistente,https://dubidoc.de,dubidoc.de
http://www.dubidoc.de,OK,['OK'],dubidoc.de,,de,Website Corporativo,Consistente,https://dubidoc.de,dubidoc.de
https://www.pwc.com/gx/en,OK,['Domínio possivelmente inválido'],pwc.com,/gx/en,com/gx/en,Website Corporativo,Inconsistente,https://pwc.com/gx/en,pwc.com
http://www.enmore.de,OK,['OK'],enmore.de,,de,Website Corporativo,Consistente,https://enmore.de,enmore.de
http://www.enmore.de,OK,['OK'],enmore.de,,de,Website Corporativo,Consistente,https://enmore.de,enmore.de
https://rio.cloud/,OK,['Domínio possivelmente inválido'],rio.cloud,/,cloud/,Website Corporativo,Inconsistente,https://rio.cloud,rio.cloud
http://www.etiqmedia.com/,Tudo maiúsculo,['Domínio possivelmente inválido'],etiqmedia.com,/,com/,Website Corporativo,Consistente,https://etiqmedia.com,etiqmedia.com
http://www.etiqmedia.com/,Tudo maiúsculo,['Domínio possivelmente inválido'],etiqmedia.com,/,com/,Website Corporativo,Consistente,https://etiqmedia.com,etiqmedia.com
https://www.scalosoft.com/,OK,['Domínio possivelmente inválido'],scalosoft.com,/,com/,Website Corporativo,Consistente,https://scalosoft.com,scalosoft.com
https://www.scalosoft.com/,OK,['Domínio possivelmente inválido'],scalosoft.com,/,com/,Website Corporativo,Consistente,https://scalosoft.com,scalosoft.com
http://www.glogix.de,OK,['OK'],glogix.de,,de,Website Corporativo,Consistente,https://glogix.de,glogix.de
http://twelfthman.co,OK,['OK'],twelfthman.co,,co,Website Corporativo,Consistente,https://twelfthman.co,twelfthman.co
https://careers.allianz.com/go/Allianz-Technology/5123701/,OK,['Domínio possivelmente inválido'],careers.allianz.com,/go/Allianz-Technology/5123701/,com/go/allianz-technology/5123701/,Website Corporativo,Consistente,https://careers.allianz.com/go/Allianz-Technology/5123701,careers.allianz.com
https://careers.allianz.com/go/Allianz-Technology/5123701/,OK,['Domínio possivelmente inválido'],careers.allianz.com,/go/Allianz-Technology/5123701/,com/go/allianz-technology/5123701/,Website Corporativo,Consistente,https://careers.allianz.com/go/Allianz-Technology/5123701,careers.allianz.com
http://bolt.eu,OK,['OK'],bolt.eu,,eu,Website Corporativo,Consistente,https://bolt.eu,bolt.eu
https://www.pwc.com/gx/en,OK,['Domínio possivelmente inválido'],pwc.com,/gx/en,com/gx/en,Website Corporativo,Inconsistente,https://pwc.com/gx/en,pwc.com
https://corporate.aboutyou.de,Tudo maiúsculo,['OK'],corporate.aboutyou.de,,de,Website Corporativo,Consistente,https://corporate.aboutyou.de,corporate.aboutyou.de
https://sx.simpledecisions.io/,OK,['Domínio possivelmente inválido'],sx.simpledecisions.io,/,io/,Website Corporativo,Consistente,https://sx.simpledecisions.io,sx.simpledecisions.io
http://www.fluidityapp.com/,OK,['Domínio possivelmente inválido'],fluidityapp.com,/,com/,Website Corporativo,Consistente,https://fluidityapp.com,fluidityapp.com
http://www.fluidityapp.com/,Inválido,['Domínio possivelmente inválido'],fluidityapp.com,/,com/,Website Corporativo,Dados incompletos,https://fluidityapp.com,fluidityapp.com
https://www.logicline.de,OK,['OK'],logicline.de,,de,Website Corporativo,Consistente,https://logicline.de,logicline.de
https://www.logicline.de,OK,['OK'],logicline.de,,de,Website Corporativo,Consistente,https://logicline.de,logicline.de
https://www.logicline.de,OK,['OK'],logicline.de,,de,Website Corporativo,Consistente,https://logicline.de,logicline.de
https://www.logicline.de,OK,['OK'],logicline.de,,de,Website Corporativo,Consistente,https://logicline.de,logicline.de
https://www.logicline.de,OK,['OK'],logicline.de,,de,Website Corporativo,Consistente,https://logicline.de,logicline.de
http://www.tdmsystems.com,OK,['OK'],tdmsystems.com,,com,Website Corporativo,Consistente,https://tdmsystems.com,tdmsystems.com
https://www.dgc.org,OK,['OK'],dgc.org,,org,Website Corporativo,Inconsistente,https://dgc.org,dgc.org
http://www.movinga.com,OK,['OK'],movinga.com,,com,Website Corporativo,Consistente,https://movinga.com,movinga.com
http://www.movinga.com,OK,['OK'],movinga.com,,com,Website Corporativo,Consistente,https://movinga.com,movinga.com
https://www.sap.com/products/spend-management/solutions.html,OK,['Domínio possivelmente inválido'],sap.com,/products/spend-management/solutions.html,html,Website Corporativo,Inconsistente,https://sap.com/products/spend-management/solutions.html,sap.com
http://d-aim.com,Tudo maiúsculo,['OK'],d-aim.com,,com,Website Corporativo,Consistente,https://d-aim.com,d-aim.com
https://services.global.ntt/,OK,['Domínio possivelmente inválido'],services.global.ntt,/,ntt/,Website Corporativo,Inconsistente,https://services.global.ntt,services.global.ntt
http://www.t-systems.com,OK,['OK'],t-systems.com,,com,Website Corporativo,Consistente,https://t-systems.com,t-systems.com
http://www.t-systems.com,OK,['OK'],t-systems.com,,com,Website Corporativo,Consistente,https://t-systems.com,t-systems.com
http://mitel.com/,OK,['Domínio possivelmente inválido'],mitel.com,/,com/,Website Corporativo,Inconsistente,https://mitel.com,mitel.com
https://start.docuware.com/about,OK,['Domínio possivelmente inválido'],start.docuware.com,/about,com/about,Website Corporativo,Consistente,https://start.docuware.com/about,start.docuware.com
https://www.atos.net,OK,['OK'],atos.net,,net,Website Corporativo,Consistente,https://atos.net,atos.net
http://www.kapernikov.com,OK,['OK'],kapernikov.com,,com,Website Corporativo,Consistente,https://kapernikov.com,kapernikov.com
https://www.emnos.com,OK,['OK'],emnos.com,,com,Website Corporativo,Consistente,https://emnos.com,emnos.com
https://www.kenjo.io/de,OK,['Domínio possivelmente inválido'],kenjo.io,/de,io/de,Website Corporativo,Consistente,https://kenjo.io/de,kenjo.io
http://www.sogeti-hightech.fr,OK,['OK'],sogeti-hightech.fr,,fr,Website Corporativo,Consistente,https://sogeti-hightech.fr,sogeti-hightech.fr
http://bolt.eu,OK,['OK'],bolt.eu,,eu,Website Corporativo,Consistente,https://bolt.eu,bolt.eu
https://www.gi-de.com,OK,['OK'],gi-de.com,,com,Website Corporativo,Inconsistente,https://gi-de.com,gi-de.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
https://www.ovhcloud.com/en/,OK,['Domínio possivelmente inválido'],ovhcloud.com,/en/,com/en/,Website Corporativo,Consistente,https://ovhcloud.com/en,ovhcloud.com
https://mindee.com/,OK,['Domínio possivelmente inválido'],mindee.com,/,com/,Website Corporativo,Consistente,https://mindee.com,mindee.com
https://nmedia.solutions/,OK,['Domínio possivelmente inválido'],nmedia.solutions,/,solutions/,Website Corporativo,Consistente,https://nmedia.solutions,nmedia.solutions
http://www.suse.com,Tudo maiúsculo,['OK'],suse.com,,com,Website Corporativo,Consistente,https://suse.com,suse.com
http://www.mmw.ag,OK,['Domínio possivelmente inválido'],mmw.ag,,ag,Website Corporativo,Inconsistente,https://mmw.ag,mmw.ag
http://www.armitagegrp.com/,Tudo maiúsculo,['Domínio possivelmente inválido'],armitagegrp.com,/,com/,Website Corporativo,Consistente,https://armitagegrp.com,armitagegrp.com
http://www.wizzinvest.com,OK,['OK'],wizzinvest.com,,com,Website Corporativo,Consistente,https://wizzinvest.com,wizzinvest.com
http://www.ey.com,OK,['OK'],ey.com,,com,Website Corporativo,Inconsistente,https://ey.com,ey.com
http://www.canon-europe.com,OK,['OK'],canon-europe.com,,com,Website Corporativo,Consistente,https://canon-europe.com,canon-europe.com
http://www.distribusion.com,OK,['OK'],distribusion.com,,com,Website Corporativo,Consistente,https://distribusion.com,distribusion.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
https://www.regnology.net,OK,['OK'],regnology.net,,net,Website Corporativo,Consistente,https://regnology.net,regnology.net
https://corporate.mcdonalds.com/,OK,['Domínio possivelmente inválido'],corporate.mcdonalds.com,/,com/,Website Corporativo,Inconsistente,https://corporate.mcdonalds.com,corporate.mcdonalds.com
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
https://www.showroomprivegroup.com/,OK,['Domínio possivelmente inválido'],showroomprivegroup.com,/,com/,Website Corporativo,Inconsistente,https://showroomprivegroup.com,showroomprivegroup.com
http://www.veepee.com,OK,['OK'],veepee.com,,com,Website Corporativo,Consistente,https://veepee.com,veepee.com
http://corporama.com,Tudo maiúsculo,['OK'],corporama.com,,com,Website Corporativo,Consistente,https://corporama.com,corporama.com
http://oboloo.com,Contém números,['OK'],oboloo.com,,com,Website Corporativo,Inconsistente,https://oboloo.com,oboloo.com
https://www.gk-software.com,OK,['OK'],gk-software.com,,com,Website Corporativo,Consistente,https://gk-software.com,gk-software.com
http://www.ey.com,OK,['OK'],ey.com,,com,Website Corporativo,Inconsistente,https://ey.com,ey.com
https://www.gi-de.com,OK,['OK'],gi-de.com,,com,Website Corporativo,Inconsistente,https://gi-de.com,gi-de.com
https://www.certeurope.fr/,OK,['Domínio possivelmente inválido'],certeurope.fr,/,fr/,Website Corporativo,Consistente,https://certeurope.fr,certeurope.fr
http://www.myenergysolutions.info,OK,['Domínio possivelmente inválido'],myenergysolutions.info,,info,Website Corporativo,Consistente,https://myenergysolutions.info,myenergysolutions.info
https://www.evolvebg.co.uk,OK,['OK'],evolvebg.co.uk,,uk,Website Corporativo,Consistente,https://evolvebg.co.uk,evolvebg.co.uk
https://www.bcs.org,OK,['OK'],bcs.org,,org,Website Corporativo,Inconsistente,https://bcs.org,bcs.org
http://www.canias40.com,OK,['OK'],canias40.com,,com,Website Corporativo,Inconsistente,https://canias40.com,canias40.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
http://www.ey.com,OK,['OK'],ey.com,,com,Website Corporativo,Inconsistente,https://ey.com,ey.com
http://www.ey.com,OK,['OK'],ey.com,,com,Website Corporativo,Inconsistente,https://ey.com,ey.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
https://kagool.com,OK,['OK'],kagool.com,,com,Website Corporativo,Consistente,https://kagool.com,kagool.com
http://www.datamaticsgroup.com/,OK,['Domínio possivelmente inválido'],datamaticsgroup.com,/,com/,Website Corporativo,Consistente,https://datamaticsgroup.com,datamaticsgroup.com
http://www.xee.com,OK,['OK'],xee.com,,com,Website Corporativo,Inconsistente,https://xee.com,xee.com
https://www.sap.com/products/spend-management/solutions.html,OK,['Domínio possivelmente inválido'],sap.com,/products/spend-management/solutions.html,html,Website Corporativo,Inconsistente,https://sap.com/products/spend-management/solutions.html,sap.com
https://www.cycos.com,OK,['OK'],cycos.com,,com,Website Corporativo,Consistente,https://cycos.com,cycos.com
https://www.cycos.com,OK,['OK'],cycos.com,,com,Website Corporativo,Consistente,https://cycos.com,cycos.com
,OK,['Vazio'],,,,Vazio,Dados incompletos,,
https://www.clickworker.com,OK,['OK'],clickworker.com,,com,Website Corporativo,Consistente,https://clickworker.com,clickworker.com
emagine.de,OK,['Não começa com http/https/www'],,emagine.de,de,Outro,Inconsistente,https://emagine.de,emagine.de
https://www.tiime.fr,OK,['OK'],tiime.fr,,fr,Website Corporativo,Consistente,https://tiime.fr,tiime.fr
www.intenta.de,OK,['OK'],,www.intenta.de,de,Outro,Inconsistente,https://intenta.de,intenta.de
http://www.vearsa.com,OK,['OK'],vearsa.com,,com,Website Corporativo,Consistente,https://vearsa.com,vearsa.com
http://purebarre.com/,OK,['Domínio possivelmente inválido'],purebarre.com,/,com/,Website Corporativo,Consistente,https://purebarre.com,purebarre.com
http://www.ey.com,OK,['OK'],ey.com,,com,Website Corporativo,Inconsistente,https://ey.com,ey.com
https://www.thalesgroup.com/en/markets/digital-identity-and-security,OK,['Domínio possivelmente inválido'],thalesgroup.com,/en/markets/digital-identity-and-security,com/en/markets/digital-identity-and-security,Website Corporativo,Inconsistente,https://thalesgroup.com/en/markets/digital-identity-and-security,thalesgroup.com
https://www.thalesgroup.com/en/markets/digital-identity-and-security,OK,['Domínio possivelmente inválido'],thalesgroup.com,/en/markets/digital-identity-and-security,com/en/markets/digital-identity-and-security,Website Corporativo,Inconsistente,https://thalesgroup.com/en/markets/digital-identity-and-security,thalesgroup.com
https://www.infolog.de,Tudo maiúsculo,['OK'],infolog.de,,de,Website Corporativo,Consistente,https://infolog.de,infolog.de
https://www.wavestone.com,OK,['OK'],wavestone.com,,com,Website Corporativo,Consistente,https://wavestone.com,wavestone.com
https://www.20shots.co.uk/,Tudo maiúsculo,['Domínio possivelmente inválido'],20shots.co.uk,/,uk/,Website Corporativo,Consistente,https://20shots.co.uk,20shots.co.uk
http://www.awingu.com/,OK,['Domínio possivelmente inválido'],awingu.com,/,com/,Website Corporativo,Consistente,https://awingu.com,awingu.com
https://noventiq.com/,OK,['Domínio possivelmente inválido'],noventiq.com,/,com/,Website Corporativo,Consistente,https://noventiq.com,noventiq.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
https://groupe.isagri.com/,OK,['Domínio possivelmente inválido'],groupe.isagri.com,/,com/,Website Corporativo,Consistente,https://groupe.isagri.com,groupe.isagri.com
https://goodvisionlive.com,OK,['OK'],goodvisionlive.com,,com,Website Corporativo,Consistente,https://goodvisionlive.com,goodvisionlive.com
https://sdui.de/,OK,['Domínio possivelmente inválido'],sdui.de,/,de/,Website Corporativo,Consistente,https://sdui.de,sdui.de
http://www.housingpartners.co.uk,OK,['OK'],housingpartners.co.uk,,uk,Website Corporativo,Consistente,https://housingpartners.co.uk,housingpartners.co.uk
http://www.betfair.com,OK,['OK'],betfair.com,,com,Website Corporativo,Consistente,https://betfair.com,betfair.com
https://do.swile.co/LK,OK,['Domínio possivelmente inválido'],do.swile.co,/LK,co/lk,Website Corporativo,Consistente,https://do.swile.co/LK,do.swile.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.veepee.com,OK,['OK'],veepee.com,,com,Website Corporativo,Consistente,https://veepee.com,veepee.com
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
https://www.monkeyfactory.fr/,OK,['Domínio possivelmente inválido'],monkeyfactory.fr,/,fr/,Website Corporativo,Inconsistente,https://monkeyfactory.fr,monkeyfactory.fr
https://uxma.com/de,OK,['Domínio possivelmente inválido'],uxma.com,/de,com/de,Website Corporativo,Consistente,https://uxma.com/de,uxma.com
www.stimme-mediengruppe.de,OK,['OK'],,www.stimme-mediengruppe.de,de,Outro,Inconsistente,https://stimme-mediengruppe.de,stimme-mediengruppe.de
http://www.bpce-it.fr,OK,['OK'],bpce-it.fr,,fr,Website Corporativo,Consistente,https://bpce-it.fr,bpce-it.fr
http://www.t-systems.com,OK,['OK'],t-systems.com,,com,Website Corporativo,Consistente,https://t-systems.com,t-systems.com
https://www.aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,OK,['Domínio possivelmente inválido'],aboutamazon.pl,/nasze-miejsce-pracy/amazon-development-center,pl/nasze-miejsce-pracy/amazon-development-center,Website Corporativo,Consistente,https://aboutamazon.pl/nasze-miejsce-pracy/amazon-development-center,aboutamazon.pl
https://www.roedl.de/?mtm_campaign=linkedin-button,OK,['Domínio possivelmente inválido'],roedl.de,/,de/?mtm_campaign=linkedin-button,Website Corporativo,Inconsistente,https://roedl.de,roedl.de
http://www.vlaanderenconnect.be,OK,['Domínio possivelmente inválido'],vlaanderenconnect.be,,be,Website Corporativo,Consistente,https://vlaanderenconnect.be,vlaanderenconnect.be
https://www.idnow.io/fr/,Tudo maiúsculo,['Domínio possivelmente inválido'],idnow.io,/fr/,io/fr/,Website Corporativo,Inconsistente,https://idnow.io/fr,idnow.io
http://www.tier.app,OK,['Domínio possivelmente inválido'],tier.app,,app,Website Corporativo,Consistente,https://tier.app,tier.app
http://www.veepee.com,OK,['OK'],veepee.com,,com,Website Corporativo,Consistente,https://veepee.com,veepee.com
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.pandascore.co,OK,['OK'],pandascore.co,,co,Website Corporativo,Consistente,https://pandascore.co,pandascore.co
http://www.aquassay.com,Tudo maiúsculo,['OK'],aquassay.com,,com,Website Corporativo,Consistente,https://aquassay.com,aquassay.com
http://www.aquassay.com,Tudo maiúsculo,['OK'],aquassay.com,,com,Website Corporativo,Consistente,https://aquassay.com,aquassay.com
http://www.aholddelhaize.com,OK,['OK'],aholddelhaize.com,,com,Website Corporativo,Consistente,https://aholddelhaize.com,aholddelhaize.com
http://www.aholddelhaize.com,OK,['OK'],aholddelhaize.com,,com,Website Corporativo,Consistente,https://aholddelhaize.com,aholddelhaize.com
http://www.bonial.com/de/,OK,['Domínio possivelmente inválido'],bonial.com,/de/,com/de/,Website Corporativo,Consistente,https://bonial.com/de,bonial.com
https://expert.onthemarket.com/software/,OK,['Domínio possivelmente inválido'],expert.onthemarket.com,/software/,com/software/,Website Corporativo,Inconsistente,https://expert.onthemarket.com/software,expert.onthemarket.com
http://ochk.cloud/,OK,['Domínio possivelmente inválido'],ochk.cloud,/,cloud/,Website Corporativo,Consistente,https://ochk.cloud,ochk.cloud
http://ochk.cloud/,OK,['Domínio possivelmente inválido'],ochk.cloud,/,cloud/,Website Corporativo,Inconsistente,https://ochk.cloud,ochk.cloud
http://ochk.cloud/,OK,['Domínio possivelmente inválido'],ochk.cloud,/,cloud/,Website Corporativo,Inconsistente,https://ochk.cloud,ochk.cloud
https://theunitysoft.com/,OK,['Domínio possivelmente inválido'],theunitysoft.com,/,com/,Website Corporativo,Consistente,https://theunitysoft.com,theunitysoft.com
https://www.allbranded.de/?utm_source=linkedin&utm_medium=social&utm_campaign=bento&utm_content=link,OK,['Domínio possivelmente inválido'],allbranded.de,/,de/?utm_source=linkedin&utm_medium=social&utm_campaign=bento&utm_content=link,Website Corporativo,Consistente,https://allbranded.de,allbranded.de
https://www.janus-engineering.com,OK,['OK'],janus-engineering.com,,com,Website Corporativo,Consistente,https://janus-engineering.com,janus-engineering.com
https://reakto.eu/,OK,['Domínio possivelmente inválido'],reakto.eu,/,eu/,Website Corporativo,Consistente,https://reakto.eu,reakto.eu
http://www.hologate.com,Tudo maiúsculo,['OK'],hologate.com,,com,Website Corporativo,Consistente,https://hologate.com,hologate.com
https://heycar.com,OK,['OK'],heycar.com,,com,Website Corporativo,Consistente,https://heycar.com,heycar.com
http://www.uki.logicalis.com/,OK,['Domínio possivelmente inválido'],uki.logicalis.com,/,com/,Website Corporativo,Consistente,https://uki.logicalis.com,uki.logicalis.com
http://www.siemens.com,OK,['OK'],siemens.com,,com,Website Corporativo,Inconsistente,https://siemens.com,siemens.com
http://www.siemens.com,OK,['OK'],siemens.com,,com,Website Corporativo,Consistente,https://siemens.com,siemens.com
http://www.siemens.com,OK,['OK'],siemens.com,,com,Website Corporativo,Consistente,https://siemens.com,siemens.com
http://www.siemens.com,OK,['OK'],siemens.com,,com,Website Corporativo,Consistente,https://siemens.com,siemens.com
https://etiv-system.de/?lang=en,OK,['Domínio possivelmente inválido'],etiv-system.de,/,de/?lang=en,Website Corporativo,Consistente,https://etiv-system.de,etiv-system.de
https://linktr.ee/tweaqco,OK,['Domínio possivelmente inválido'],linktr.ee,/tweaqco,ee/tweaqco,Website Corporativo,Inconsistente,https://linktr.ee/tweaqco,linktr.ee
https://pdm-solutions.com/,OK,['Domínio possivelmente inválido'],pdm-solutions.com,/,com/,Website Corporativo,Consistente,https://pdm-solutions.com,pdm-solutions.com
https://www.ipdynamics.de/,OK,['Domínio possivelmente inválido'],ipdynamics.de,/,de/,Website Corporativo,Consistente,https://ipdynamics.de,ipdynamics.de
http://www.konradsp.pl,OK,['OK'],konradsp.pl,,pl,Website Corporativo,Consistente,https://konradsp.pl,konradsp.pl
http://www.konradsp.pl,OK,['OK'],konradsp.pl,,pl,Website Corporativo,Consistente,https://konradsp.pl,konradsp.pl
http://codility.com,OK,['OK'],codility.com,,com,Website Corporativo,Consistente,https://codility.com,codility.com
http://codility.com,OK,['OK'],codility.com,,com,Website Corporativo,Consistente,https://codility.com,codility.com
https://www.cplace.com/impressum,OK,['Domínio possivelmente inválido'],cplace.com,/impressum,com/impressum,Website Corporativo,Inconsistente,https://cplace.com/impressum,cplace.com
https://www.techpilot.de/?utm_source=linkedin&utm_medium=homebutton&utm_campaign=profil,OK,['Domínio possivelmente inválido'],techpilot.de,/,de/?utm_source=linkedin&utm_medium=homebutton&utm_campaign=profil,Website Corporativo,Consistente,https://techpilot.de,techpilot.de
https://www.techpilot.de/?utm_source=linkedin&utm_medium=homebutton&utm_campaign=profil,OK,['Domínio possivelmente inválido'],techpilot.de,/,de/?utm_source=linkedin&utm_medium=homebutton&utm_campaign=profil,Website Corporativo,Consistente,https://techpilot.de,techpilot.de
https://www.xantaro.net,OK,['OK'],xantaro.net,,net,Website Corporativo,Consistente,https://xantaro.net,xantaro.net
https://www.3i-vision.com,Contém números,['OK'],3i-vision.com,,com,Website Corporativo,Consistente,https://3i-vision.com,3i-vision.com
http://www.airwalletofficial.com,Tudo maiúsculo,['OK'],airwalletofficial.com,,com,Website Corporativo,Consistente,https://airwalletofficial.com,airwalletofficial.com
www.sectorea.com,OK,['OK'],,www.sectorea.com,com,Outro,Inconsistente,https://sectorea.com,sectorea.com
http://ciberkon.com,OK,['OK'],ciberkon.com,,com,Website Corporativo,Consistente,https://ciberkon.com,ciberkon.com
,Tudo maiúsculo,['Vazio'],,,,Vazio,Dados incompletos,,
https://www.xitaso.com,Tudo maiúsculo,['OK'],xitaso.com,,com,Website Corporativo,Consistente,https://xitaso.com,xitaso.com
http://www.methods.co.uk/,OK,['Domínio possivelmente inválido'],methods.co.uk,/,uk/,Website Corporativo,Consistente,https://methods.co.uk,methods.co.uk
http://www.thepointco.com,OK,['OK'],thepointco.com,,com,Website Corporativo,Consistente,https://thepointco.com,thepointco.com
http://www.thepointco.com,OK,['OK'],thepointco.com,,com,Website Corporativo,Consistente,https://thepointco.com,thepointco.com
https://www.liberata.com/,OK,['Domínio possivelmente inválido'],liberata.com,/,com/,Website Corporativo,Consistente,https://liberata.com,liberata.com
https://www.nagarro.com,OK,['OK'],nagarro.com,,com,Website Corporativo,Consistente,https://nagarro.com,nagarro.com
http://www.m6toll.co.uk,Contém números,['OK'],m6toll.co.uk,,uk,Website Corporativo,Consistente,https://m6toll.co.uk,m6toll.co.uk
https://www.mgm-tp.com,OK,['OK'],mgm-tp.com,,com,Website Corporativo,Inconsistente,https://mgm-tp.com,mgm-tp.com
https://www.mgm-tp.com,OK,['OK'],mgm-tp.com,,com,Website Corporativo,Inconsistente,https://mgm-tp.com,mgm-tp.com
http://www.knowledgeworks.pt,OK,['Domínio possivelmente inválido'],knowledgeworks.pt,,pt,Website Corporativo,Consistente,https://knowledgeworks.pt,knowledgeworks.pt
https://www.pwc.com/gx/en,OK,['Domínio possivelmente inválido'],pwc.com,/gx/en,com/gx/en,Website Corporativo,Inconsistente,https://pwc.com/gx/en,pwc.com
https://www.pwc.com/gx/en,OK,['Domínio possivelmente inválido'],pwc.com,/gx/en,com/gx/en,Website Corporativo,Inconsistente,https://pwc.com/gx/en,pwc.com
https://infopro-digital.com/fr/,OK,['Domínio possivelmente inválido'],infopro-digital.com,/fr/,com/fr/,Website Corporativo,Consistente,https://infopro-digital.com/fr,infopro-digital.com
http://www.veepee.com,OK,['OK'],veepee.com,,com,Website Corporativo,Inconsistente,https://veepee.com,veepee.com
https://www.combell.com/nl,OK,['Domínio possivelmente inválido'],combell.com,/nl,com/nl,Website Corporativo,Consistente,https://combell.com/nl,combell.com
https://www.researchgate.net,OK,['OK'],researchgate.net,,net,Website Corporativo,Consistente,https://researchgate.net,researchgate.net
https://www.aryza.com/,OK,['Domínio possivelmente inválido'],aryza.com,/,com/,Website Corporativo,Consistente,https://aryza.com,aryza.com
http://www.eppione.com,OK,['OK'],eppione.com,,com,Website Corporativo,Inconsistente,https://eppione.com,eppione.com
https://www.ssl247.com,Tudo maiúsculo,['OK'],ssl247.com,,com,Website Corporativo,Consistente,https://ssl247.com,ssl247.com
http://www.capgemini-engineering.com,OK,['OK'],capgemini-engineering.com,,com,Website Corporativo,Inconsistente,https://capgemini-engineering.com,capgemini-engineering.com
http://www.orange-business.com,OK,['OK'],orange-business.com,,com,Website Corporativo,Consistente,https://orange-business.com,orange-business.com
https://northerndata.de,OK,['OK'],northerndata.de,,de,Website Corporativo,Consistente,https://northerndata.de,northerndata.de
http://www.nrail.de,OK,['OK'],nrail.de,,de,Website Corporativo,Consistente,https://nrail.de,nrail.de
